"epic","resolution","ts","open","high","low","close","volume"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722982","8321.95","8325.15","8321.95","8325.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722983","8325.3","8325.75","8325.05","8325.65","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722984","8324.75","8324.75","8320.5","8320.5","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722985","8320.3","8321.1","8319.35","8321.1","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722986","8320.65","8320.65","8318.5","8318.5","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722987","8320.15","8320.15","8315.8","8315.8","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722988","8315.85","8317.65","8315.55","8316.65","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722989","8316.45","8316.85","8314.8","8315.1","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722990","8315.150000000001","8315.3","8313.7","8315.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722991","8314.75","8314.75","8310.95","8312.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722992","8312.75","8312.75","8311.05","8311.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722993","8311.3","8311.3","8310","8310","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722994","8309.75","8309.900000000001","8309.65","8309.900000000001","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722995","8309.35","8310.3","8306.05","8306.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722996","8306.4","8307.75","8306.4","8307.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722997","8304.65","8304.65","8304","8304.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722998","8304.45","8304.45","8300.05","8301.35","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772722999","8301.8","8301.8","8296.45","8296.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723000","8296.75","8297.35","8296.35","8296.35","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723001","8296.55","8296.55","8292.55","8292.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723002","8292.15","8293.05","8290.45","8290.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723003","8290.95","8293","8290.55","8292.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723004","8293.55","8293.55","8291.95","8292.9","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723005","8294.55","8300.75","8294.55","8299.35","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723006","8298.25","8298.3","8289.85","8289.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723007","8290.45","8291.55","8290.45","8291.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723008","8291.35","8292.55","8290.35","8292.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723009","8292.35","8293.85","8292.15","8293.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723010","8294","8294.55","8293.7","8294.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723011","8294.75","8298.15","8294.75","8298.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723012","8297.95","8300.3","8297.8","8299.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723013","8299.45","8299.45","8298.849999999999","8299","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723014","8299.150000000001","8299.150000000001","8298.7","8298.7","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723015","8299.3","8299.3","8298.849999999999","8299","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723016","8298.849999999999","8298.95","8285.45","8285.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723017","8283.45","8285.15","8283.45","8284.9","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723018","8285.15","8287.2","8285.15","8287.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723019","8287.85","8288.4","8287.85","8288.4","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723020","8288.35","8288.35","8288.1","8288.1","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723021","8288.05","8288.15","8287.95","8288.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723022","8288.65","8289","8288.65","8289","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723023","8289.4","8289.75","8289","8289.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723024","8287.8","8287.8","8286.400000000001","8286.5","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723025","8286.45","8286.75","8285.75","8285.75","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723026","8285.25","8287.7","8283.75","8287.7","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723027","8287.900000000001","8288.5","8287.85","8288","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723028","8288.15","8288.15","8287.15","8287.9","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723029","8287.85","8288.3","8287.55","8288.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723030","8287.95","8288.15","8287.85","8287.95","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723031","8287.95","8288.35","8287","8287.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723032","8287.55","8287.85","8287.55","8287.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723033","8287.8","8288.15","8287.65","8288.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723034","8287.95","8288.3","8287.35","8287.599999999999","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723035","8287.5","8287.650000000001","8287.35","8287.6","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723036","8287.650000000001","8287.8","8287.1","8287.1","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723037","8286.95","8286.95","8286.4","8286.4","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723038","8286.55","8286.75","8286.349999999999","8286.75","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723039","8286.9","8286.9","8286.849999999999","8286.9","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723040","8286.849999999999","8288.65","8284.9","8288.65","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723041","8288.7","8288.7","8288.45","8288.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723042","8288.400000000001","8288.5","8288.05","8288.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723043","8288.2","8288.2","8285.6","8285.6","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723044","8283.3","8285.15","8283.3","8284.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723045","8285.400000000001","8285.45","8285.3","8285.400000000001","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723046","8285.25","8288.400000000001","8285.25","8288.25","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723047","8288.6","8288.6","8287.25","8287.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723048","8287.45","8287.45","8283.9","8283.9","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723049","8283.95","8284.45","8283.8","8284.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723050","8284.75","8285.1","8284.6","8284.7","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723051","8284.85","8284.85","8284.75","8284.849999999999","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723052","8284.9","8285","8282.4","8282.4","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723053","8283.15","8284.45","8283.15","8284.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723054","8284.400000000001","8284.900000000001","8284.400000000001","8284.599999999999","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723055","8285.55","8285.85","8284.15","8285.1","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723056","8286","8286.85","8283.65","8283.65","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723057","8283.8","8287.1","8283.8","8287.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723058","8289.85","8289.85","8287.15","8287.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723059","8286.8","8287.95","8286.2","8287.95","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723060","8288","8288","8284.3","8284.65","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723061","8284.45","8284.85","8284.45","8284.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723062","8285.35","8285.85","8285.35","8285.599999999999","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723063","8285.75","8285.9","8285.55","8285.8","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723064","8286.35","8286.35","8286.2","8286.3","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723065","8286.599999999999","8287.45","8286.45","8287.1","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723066","8287.25","8289.95","8287.25","8289.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723067","8289.05","8289.15","8286.6","8286.6","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723068","8285.95","8285.95","8281.05","8281.3","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723069","8281.45","8281.45","8280.35","8280.7","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723070","8281","8281","8280.55","8280.8","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723071","8280.599999999999","8280.599999999999","8280.150000000001","8280.150000000001","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723072","8278.85","8279.05","8277.7","8277.7","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723073","8274.65","8274.65","8273.05","8273.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723074","8273.65","8274.8","8272.8","8274.8","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723075","8274.9","8277.45","8274.9","8276","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723076","8275.95","8275.95","8275.05","8275.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723077","8275.15","8275.15","8273.05","8274","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723078","8274.75","8274.75","8273.35","8273.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723079","8273.45","8273.65","8272.55","8272.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723080","8270.7","8270.7","8267.8","8268.35","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723081","8267.6","8269.55","8267.6","8269.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723082","8269.35","8269.35","8266.85","8267.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723083","8266.25","8266.25","8265.35","8265.75","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723084","8265.95","8266.25","8263.25","8263.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723085","8263.6","8263.75","8263.05","8263.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723086","8263.25","8263.25","8258","8259.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723087","8260.25","8260.85","8260.25","8260.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723088","8260.75","8261.6","8260.75","8261.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723089","8264.45","8264.9","8264.3","8264.9","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723090","8264.85","8266.85","8264.85","8266.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723091","8266.849999999999","8266.849999999999","8264.85","8265.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723092","8265.6","8265.6","8254.35","8254.35","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723093","8254.25","8254.9","8253.55","8253.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723094","8252.15","8252.15","8249.25","8252.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723095","8252.15","8253.05","8252","8252.6","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723096","8252.65","8254.05","8252.65","8253.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723097","8253.45","8253.95","8251.400000000001","8252.25","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723098","8252.45","8254.5","8252.45","8252.9","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723099","8252.85","8253.55","8252.85","8253.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723100","8254.45","8255.85","8253.9","8255.4","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723101","8255.65","8256.55","8255.65","8256.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723102","8256.55","8256.55","8253.7","8254.25","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723103","8255.35","8260.85","8254.85","8260.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723104","8260.05","8262.45","8260.05","8262.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723105","8261.9","8263.2","8261.75","8263.2","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723106","8262.75","8262.95","8260.6","8260.6","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723107","8262.55","8262.55","8254.9","8255.25","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723108","8255.65","8255.9","8254.85","8255.35","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723109","8255.65","8257","8254.35","8257","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723110","8256.95","8258.25","8256.85","8257.25","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723111","8257.5","8258.2","8257.25","8258","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723112","8258.45","8258.6","8255.2","8255.5","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723113","8253.75","8258.35","8253.75","8256.5","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723114","8257.35","8257.35","8254.7","8254.7","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723115","8254.9","8254.95","8253.75","8254.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723116","8253.75","8253.75","8251.65","8251.65","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723117","8251.7","8252.4","8250.7","8251.35","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723118","8251.25","8251.25","8247.45","8247.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723119","8247.5","8251.65","8247.45","8251.65","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723120","8251.55","8252.45","8250.55","8250.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723121","8248.2","8249.55","8248.2","8249","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723122","8249.25","8249.95","8248.55","8249.95","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723123","8250.15","8256.15","8249.85","8255.95","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723124","8256.3","8257.7","8256.3","8257.7","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723125","8258.25","8261.95","8257.85","8260.8","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723126","8260.15","8260.15","8258.25","8259.1","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723127","8261.05","8262.35","8261.05","8262.35","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723128","8264.85","8269.05","8264.85","8269.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723129","8267.35","8272.55","8267.35","8272.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723130","8272.6","8278.2","8272.6","8277.3","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723131","8275.2","8277.5","8275","8276.6","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723132","8275.7","8275.7","8272.05","8272.1","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723133","8272.15","8272.15","8271.1","8271.35","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723134","8271.45","8272.05","8269","8269","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723135","8269.75","8269.75","8267.5","8267.5","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723136","8267.15","8270.15","8267.15","8267.5","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723137","8268.15","8268.4","8265.85","8266.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723138","8267.4","8267.75","8266.65","8266.65","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723139","8266.15","8267.85","8265.55","8265.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723140","8265.05","8266.15","8263.4","8264.3","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723141","8264.05","8264.05","8260.85","8260.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723142","8261.55","8261.6","8256.35","8258.65","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723143","8256.45","8256.45","8256.1","8256.2","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723144","8257.15","8257.45","8256.85","8257","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723145","8256.65","8256.65","8254","8254","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723146","8253.85","8257","8253.85","8257","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723147","8256.3","8256.75","8255.4","8255.8","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723148","8254.9","8254.95","8250.85","8250.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723149","8251","8251.55","8250.7","8251","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723150","8251.45","8251.45","8250","8250.65","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723151","8251.8","8251.9","8249.85","8249.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723152","8251.7","8253.65","8251.7","8253.65","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723153","8253.45","8253.55","8252.5","8252.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723154","8252.45","8252.45","8251.45","8252.4","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723155","8254.25","8254.5","8252.55","8252.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723156","8252.1","8254.95","8252.1","8252.9","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723157","8252.45","8253","8251.85","8253","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723158","8252.95","8252.95","8240.5","8241.25","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723159","8243.25","8243.7","8242.65","8243.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723160","8242.9","8243.35","8240.5","8240.5","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723161","8241","8241","8237.15","8238.95","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723162","8238","8238","8233.95","8233.95","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723163","8234.3","8234.3","8228.45","8231.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723164","8232.25","8233.3","8231.5","8233.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723165","8235.2","8239.3","8235","8239.3","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723166","8237.8","8241.75","8237.8","8238","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723167","8238.2","8238.2","8234.65","8235.9","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723168","8235.55","8235.55","8231.85","8232.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723169","8232.4","8237.1","8232.4","8237.1","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723170","8235.45","8237.45","8235.45","8237.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723171","8237.55","8237.55","8232.15","8233.2","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723172","8232.1","8232.4","8231.45","8231.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723173","8233.05","8238.55","8233.05","8238.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723174","8239.6","8240.65","8237.55","8237.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723175","8237.6","8240","8237.6","8240","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723176","8240.05","8240.75","8239.85","8239.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723177","8239.5","8241.3","8239.3","8241.3","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723178","8241.2","8241.2","8239.45","8240.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723179","8241.2","8242.9","8241.2","8242.9","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723180","8241.25","8241.9","8238.15","8238.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723181","8239.05","8240.25","8239.05","8240.25","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723182","8238.900000000001","8241.05","8238.900000000001","8240.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723183","8240.6","8240.85","8240.6","8240.7","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723184","8240.75","8242.2","8240.45","8241.25","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723185","8241.15","8244.5","8240.5","8244.2","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723186","8243.35","8248.05","8243.35","8248.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723187","8246.8","8247","8246.3","8246.9","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723188","8247.15","8247.65","8246.5","8247.1","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723189","8247.3","8247.85","8247.3","8247.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723190","8247.65","8247.65","8246.55","8247.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723191","8246.25","8247.3","8245.45","8247.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723192","8247.5","8247.5","8240.3","8240.3","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723193","8242.05","8242.1","8238.65","8238.65","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723194","8238.25","8238.35","8236","8236.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723195","8236.15","8236.95","8234.5","8235.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723196","8239.9","8241.85","8239.2","8240.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723197","8241.1","8241.6","8240.85","8240.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723198","8240.9","8242.45","8240.7","8240.8","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723199","8241.1","8241.95","8240.55","8240.9","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723200","8240.8","8241.95","8240.8","8241.95","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723201","8241.2","8241.2","8238.15","8238.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723202","8238.65","8238.65","8230.15","8231.65","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723203","8231.45","8233.95","8230.75","8233.95","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723204","8234.599999999999","8238.05","8234.599999999999","8237.1","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723205","8237.15","8238.75","8237.15","8238.2","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723206","8237.7","8238.3","8233.4","8233.4","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723207","8233.65","8234.35","8233.55","8234.35","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723208","8234.1","8234.5","8234.1","8234.35","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723209","8235.05","8237.4","8235.05","8237.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723210","8237.95","8238.55","8237.6","8237.9","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723211","8238","8239.45","8237.55","8239.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723212","8239.75","8239.9","8239.75","8239.9","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723213","8240.45","8243.15","8240.45","8243.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723214","8243.55","8245.15","8243.5","8244.9","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723215","8245.05","8245.55","8242.85","8243.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723216","8244.2","8246.45","8243.5","8246.35","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723217","8246.7","8247.3","8246.25","8246.3","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723218","8247","8250.2","8247","8250.2","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723219","8250.65","8253.3","8250.15","8251","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723220","8250.85","8251.55","8250.65","8250.65","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723221","8250.55","8250.55","8248.3","8248.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723222","8248.2","8250.75","8247.75","8249.4","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723223","8249.3","8251.9","8249.25","8251.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723224","8250.75","8250.75","8248.45","8249.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723225","8249.6","8249.75","8248.85","8249.5","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723226","8249.05","8251.35","8248.8","8251.3","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723227","8252.15","8252.15","8249.8","8249.8","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723228","8250.9","8251.1","8250.35","8250.4","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723229","8249.7","8249.7","8248.3","8248.7","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723230","8248.65","8248.65","8246.15","8246.15","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723231","8246","8246.5","8246","8246.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723232","8246.75","8247","8244.95","8244.95","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723233","8245.75","8245.85","8244.65","8245.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723234","8245.85","8249.15","8245.85","8246.5","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723235","8246.6","8247.95","8246.6","8247.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723236","8247.45","8247.45","8246.15","8246.95","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723237","8246.3","8248.25","8246.15","8248.25","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723238","8248.35","8248.7","8248.25","8248.6","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723239","8248.65","8253.15","8248.65","8252.9","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723240","8252.85","8254.65","8252.65","8254.45","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723241","8254.25","8256.8","8252.95","8256.55","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723242","8256.45","8256.45","8254.55","8255.05","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723243","8255.15","8255.95","8255.15","8255.85","0"
"CS.D.CFASILVER.CFA.IP","SECOND","1772723244","8255.75","8255.95","8254.9","8255.55","0"
